Resource,East_batteries_1,East_conventional_hydroelectric_1,East_landfill_gas_1,East_natural_gas_internal_combustion_engine_1,East_petroleum_liquids_with_gt_1,East_petroleum_liquids_with_ic_1,East_solar_photovoltaic_1,North_conventional_hydroelectric_1,North_landfill_gas_1,North_natural_gas_internal_combustion_engine_1,North_onshore_wind_turbine_1,North_petroleum_liquids_with_cc_1,North_petroleum_liquids_with_gt_1,North_petroleum_liquids_with_st_1,North_solar_photovoltaic_1,South_batteries_1,South_conventional_hydroelectric_1,South_natural_gas_fired_combined_cycle_1,South_natural_gas_steam_turbine_1,South_onshore_wind_turbine_1,South_petroleum_liquids_with_gt_1,South_petroleum_liquids_with_st_1,South_solar_photovoltaic_1,West_batteries_1,West_petroleum_liquids_with_gt_1,West_petroleum_liquids_with_ic_1,West_solar_photovoltaic_1,East_battery_moderate_0,East_naturalgas_ctavgcf_moderate_0,East_naturalgas_ccavgcf_moderate_0,East_microgrid_solar_moderate_0,East_microgrid_diesel_moderate_0,East_utilitypv_class1_moderate_1,East_landbasedwind_class3_moderate_1,North_battery_moderate_0,North_naturalgas_ctavgcf_moderate_0,North_naturalgas_ccavgcf_moderate_0,North_microgrid_solar_moderate_0,North_microgrid_diesel_moderate_0,North_utilitypv_class1_moderate_1,North_landbasedwind_class3_moderate_1,South_battery_moderate_0,South_naturalgas_ctavgcf_moderate_0,South_naturalgas_ccavgcf_moderate_0,South_microgrid_solar_moderate_0,South_microgrid_diesel_moderate_0,South_utilitypv_class1_moderate_1,South_landbasedwind_class3_moderate_1,West_battery_moderate_0,West_naturalgas_ctavgcf_moderate_0,West_naturalgas_ccavgcf_moderate_0,West_microgrid_solar_moderate_0,West_microgrid_diesel_moderate_0,West_utilitypv_class1_moderate_1,West_landbasedwind_class3_moderate_1,North_to_south_underground_line,North_to_east_underground_line,South_to_west_underground_line,Total
t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3602393780440398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.54839998024271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.46743106375733,0.0,0.0,0.0,0.0,0.0,0.0,87.56354887816752,0.0,0.0,0.0,0.0,0.0,0.0,104.51587957169615,0.0,0.0,0.0,0.0,0.0,0.0,124.21805765015499,0.0,0.0,0.0,469.6735565220627
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3614381779708106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0758749811857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.8050930639696,0.0,0.0,0.0,0.0,0.0,0.0,83.36355307441421,0.0,0.0,0.0,0.0,0.0,0.0,106.4224710730055,0.0,0.0,0.0,0.0,0.0,0.0,123.53554084987887,0.0,0.0,0.0,464.5639712204247
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36623337767937036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.85109998127091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.15574106481935,0.0,0.0,0.0,0.0,0.0,0.0,82.98173527407288,0.0,0.0,0.0,0.0,0.0,0.0,108.32906257431492,0.0,0.0,0.0,0.0,0.0,0.0,122.85302404960285,0.0,0.0,0.0,466.5368963217603
t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36383577782439147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.65229998172789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.48041706439417,0.0,0.0,0.0,0.0,0.0,0.0,80.94537367225307,0.0,0.0,0.0,0.0,0.0,0.0,108.32906257431385,0.0,0.0,0.0,0.0,0.0,0.0,119.61106924829205,0.0,0.0,0.0,459.3820583188054
t23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35424537840606035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.82812498204202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.77912106269433,0.0,0.0,0.0,0.0,0.0,0.0,79.545375071002,0.0,0.0,0.0,0.0,0.0,0.0,103.99590007133531,0.0,0.0,0.0,0.0,0.0,0.0,116.88100204718828,0.0,0.0,0.0,447.38376861266806
t24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35724237822397764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.82812498204178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.62327606322575,0.0,0.0,0.0,0.0,0.0,0.0,79.54537507100204,0.0,0.0,0.0,0.0,0.0,0.0,104.34255307157356,0.0,0.0,0.0,0.0,0.0,0.0,115.34533924656724,0.0,0.0,0.0,447.04191081263434
t25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3608387780056871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.603349982127504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.63626206386361,0.0,0.0,0.0,0.0,0.0,0.0,79.16355727066092,0.0,0.0,0.0,0.0,0.0,0.0,105.38251207228875,0.0,0.0,0.0,0.0,0.0,0.0,113.46841804580812,0.0,0.0,0.0,446.6149382127546
t26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3656339777147647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.60334998212761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.98691006471405,0.0,0.0,0.0,0.0,0.0,0.0,79.16355727066097,0.0,0.0,0.0,0.0,0.0,0.0,106.42247107300432,0.0,0.0,0.0,0.0,0.0,0.0,112.7859012455319,0.0,0.0,0.0,448.3278236137536
t27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3728267772784465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.67827498209926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.01288206598956,0.0,0.0,0.0,0.0,0.0,0.0,79.29082987077474,0.0,0.0,0.0,0.0,0.0,0.0,108.67571557455405,0.0,0.0,0.0,0.0,0.0,0.0,113.29778884573854,0.0,0.0,0.0,453.32831811643456
t28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3788207769150496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.603349982128236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.70119206705266,0.0,0.0,0.0,0.0,0.0,0.0,79.16355727066097,0.0,0.0,0.0,0.0,0.0,0.0,110.06232757550862,0.0,0.0,0.0,0.0,0.0,0.0,114.32156404615209,0.0,0.0,0.0,457.23081171841767
