Resource,East_batteries_1,East_conventional_hydroelectric_1,East_landfill_gas_1,East_natural_gas_internal_combustion_engine_1,East_petroleum_liquids_with_gt_1,East_petroleum_liquids_with_ic_1,East_solar_photovoltaic_1,North_conventional_hydroelectric_1,North_landfill_gas_1,North_natural_gas_internal_combustion_engine_1,North_onshore_wind_turbine_1,North_petroleum_liquids_with_cc_1,North_petroleum_liquids_with_gt_1,North_petroleum_liquids_with_st_1,North_solar_photovoltaic_1,South_batteries_1,South_conventional_hydroelectric_1,South_natural_gas_fired_combined_cycle_1,South_natural_gas_steam_turbine_1,South_onshore_wind_turbine_1,South_petroleum_liquids_with_gt_1,South_petroleum_liquids_with_st_1,South_solar_photovoltaic_1,West_batteries_1,West_petroleum_liquids_with_gt_1,West_petroleum_liquids_with_ic_1,West_solar_photovoltaic_1,East_battery_moderate_0,East_naturalgas_ctavgcf_moderate_0,East_naturalgas_ccavgcf_moderate_0,East_microgrid_solar_moderate_0,East_microgrid_diesel_moderate_0,East_utilitypv_class1_moderate_1,East_landbasedwind_class3_moderate_1,North_battery_moderate_0,North_naturalgas_ctavgcf_moderate_0,North_naturalgas_ccavgcf_moderate_0,North_microgrid_solar_moderate_0,North_microgrid_diesel_moderate_0,North_utilitypv_class1_moderate_1,North_landbasedwind_class3_moderate_1,South_battery_moderate_0,South_naturalgas_ctavgcf_moderate_0,South_naturalgas_ccavgcf_moderate_0,South_microgrid_solar_moderate_0,South_microgrid_diesel_moderate_0,South_utilitypv_class1_moderate_1,South_landbasedwind_class3_moderate_1,West_battery_moderate_0,West_naturalgas_ctavgcf_moderate_0,West_naturalgas_ccavgcf_moderate_0,West_microgrid_solar_moderate_0,West_microgrid_diesel_moderate_0,West_utilitypv_class1_moderate_1,West_landbasedwind_class3_moderate_1,North_to_south_underground_line,North_to_east_underground_line,South_to_west_underground_line
t7069,0.2431574324498661,4.540131092469384,0.0,0.0,0.0,0.0,0.0,25.420953505708813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0097333418403598,31.625960631594197,0.0,0.0,0.0,0.0,0.0,0.0,3.28579682437653,0.0,0.0,0.0,1576.3459025570824,0.0,0.0,0.0,0.0,0.0,0.0,1578.3243284075224,0.0,0.0,0.0,0.0,0.0,0.0,1576.4540846397158,0.0,0.0,0.0,0.0,0.0,0.0,1569.4424587371761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7070,0.24311224454498812,4.540129113986212,0.0,0.0,0.0,0.0,0.0,25.42000468086691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0097992678798453,31.625330557154072,0.0,0.0,0.0,0.0,0.0,0.0,3.286060504966706,0.0,0.0,0.0,1577.8335712224753,0.0,0.0,0.0,0.0,0.0,0.0,1575.0383796515696,0.0,0.0,0.0,0.0,0.0,0.0,1579.707628386091,0.0,0.0,0.0,0.0,0.0,0.0,1574.8930135278058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7071,0.24305571450093913,4.54004343418199,0.0,0.0,0.0,0.0,0.0,25.418513160104904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.009864291072513,31.623780478813924,0.0,0.0,0.0,0.0,0.0,0.0,3.2863717526986505,0.0,0.0,0.0,1573.3036325959915,0.0,0.0,0.0,0.0,0.0,0.0,1566.5729324745278,0.0,0.0,0.0,0.0,0.0,0.0,1576.8739129509825,0.0,0.0,0.0,0.0,0.0,0.0,1575.0319225589965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7072,0.24300932958622315,4.539934021475775,0.0,0.0,0.0,0.0,0.0,25.417008507868427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0099031855746319,31.622026127967327,0.0,0.0,0.0,0.0,0.0,0.0,3.286653512136947,0.0,0.0,0.0,1565.884269939651,0.0,0.0,0.0,0.0,0.0,0.0,1557.1838673033014,0.0,0.0,0.0,0.0,0.0,0.0,1570.5832282885958,0.0,0.0,0.0,0.0,0.0,0.0,1571.228660199876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7073,0.24292687554653905,4.539804454454218,0.0,0.0,0.0,0.0,0.0,25.415632790059874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0099651052120766,31.620306607341803,0.0,0.0,0.0,0.0,0.0,0.0,3.2870628425174515,0.0,0.0,0.0,1555.2147131385066,0.0,0.0,0.0,0.0,0.0,0.0,1544.9167011365867,0.0,0.0,0.0,0.0,0.0,0.0,1560.4532894806994,0.0,0.0,0.0,0.0,0.0,0.0,1561.6107901892806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7074,0.24287101925701898,4.539749421588612,0.0,0.0,0.0,0.0,0.0,25.415264563064145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0100017174792444,31.6197042601315,0.0,0.0,0.0,0.0,0.0,0.0,3.2875670814906393,0.0,0.0,0.0,1545.9775410676984,0.0,0.0,0.0,0.0,0.0,0.0,1536.34646790611,0.0,0.0,0.0,0.0,0.0,0.0,1550.082663516169,0.0,0.0,0.0,0.0,0.0,0.0,1549.1613542500909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7075,0.24286795376925072,4.5397973768811415,0.0,0.0,0.0,0.0,0.0,25.415874646225095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0099953648421227,31.620365754577552,0.0,0.0,0.0,0.0,0.0,0.0,3.2877273758663312,0.0,0.0,0.0,1541.876283083891,0.0,0.0,0.0,0.0,0.0,0.0,1534.735314860045,0.0,0.0,0.0,0.0,0.0,0.0,1544.5304180644855,0.0,0.0,0.0,0.0,0.0,0.0,1539.80407444119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7076,0.2429175113057373,4.539935949172265,0.0,0.0,0.0,0.0,0.0,25.417117088346842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0099699402413793,31.62190479357229,0.0,0.0,0.0,0.0,0.0,0.0,3.2874744687241977,0.0,0.0,0.0,1542.8185851442843,0.0,0.0,0.0,0.0,0.0,0.0,1538.9418747551804,0.0,0.0,0.0,0.0,0.0,0.0,1543.792479204214,0.0,0.0,0.0,0.0,0.0,0.0,1536.2040448475702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7077,0.24306057489135294,4.540163555191255,0.0,0.0,0.0,0.0,0.0,25.418711542089657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.009883486766194,31.624167771117108,0.0,0.0,0.0,0.0,0.0,0.0,3.2869417660864535,0.0,0.0,0.0,1549.4063671280408,0.0,0.0,0.0,0.0,0.0,0.0,1550.072889156949,0.0,0.0,0.0,0.0,0.0,0.0,1548.1928893181353,0.0,0.0,0.0,0.0,0.0,0.0,1537.9455936870486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7078,0.24316570241944013,4.5402963485275105,0.0,0.0,0.0,0.0,0.0,25.419303826771333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0098354734726276,31.62564779893092,0.0,0.0,0.0,0.0,0.0,0.0,3.2865816679738384,0.0,0.0,0.0,1552.2032915276427,0.0,0.0,0.0,0.0,0.0,0.0,1555.3668492443976,0.0,0.0,0.0,0.0,0.0,0.0,1550.2299191486106,0.0,0.0,0.0,0.0,0.0,0.0,1539.6442157886634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
