BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4
t50,112.72500000000001,0.0,-0.0,0.0,0.0,0.0,0.0,298.16919999999993,-22.894200000000005,-388.0,92.55919999999999,0.0,-0.0,0.0,0.0,0.0,0.0,1171.4902500000003,-23.049450000000004,-1241.0,1253.7236640624947,543.9708359375053,-0.0,0.0,0.0,0.0,0.0,-1516.5804999999998,-21.114,-260.0,111.87400000000001,0.0,-0.0,0.0,0.0,0.0,0.0,46.921049999999966,-10.79505,-148.0
t51,113.58600000000001,0.0,-0.0,0.0,0.0,0.0,0.0,285.3082000000001,-22.894200000000005,-376.0,84.716,0.0,-0.0,0.0,0.0,0.0,0.0,1143.33345,-23.049450000000004,-1205.0,1249.5271640624949,493.4415359375053,-0.0,0.0,0.0,0.0,0.0,-1469.8547000000003,-21.114,-252.0,113.58200000000002,0.0,-0.0,0.0,0.0,0.0,0.0,41.213049999999974,-10.79505,-144.0
t52,118.12500000000001,0.0,-0.0,0.0,0.0,0.0,0.0,259.7691999999999,-22.894200000000005,-355.0,86.5122,0.0,-0.0,0.0,0.0,0.0,0.0,1076.5372499999999,-23.049450000000004,-1140.0,1254.3941640624948,374.67733593750484,-0.0,0.0,0.0,0.0,0.0,-1367.9574999999998,-21.114,-240.0,116.144,0.0,-0.0,0.0,0.0,0.0,0.0,31.651050000000012,-10.79505,-137.0
t53,120.34599999999999,0.0,-0.0,0.0,0.0,0.0,0.0,240.5482000000001,-22.894200000000005,-338.0,89.83600000000001,0.0,-0.0,0.0,0.0,0.0,0.0,1020.21345,-23.049450000000004,-1087.0,1264.0871640624948,267.9987359375053,-0.0,0.0,0.0,0.0,0.0,-1281.9719000000002,-21.114,-229.0,120.58479999999999,0.0,-0.0,0.0,0.0,0.0,0.0,21.21025000000004,-10.79505,-131.0
t54,121.529,0.0,-0.0,0.0,0.0,0.0,0.0,221.36519999999982,-22.894200000000005,-320.0,93.28000000000002,0.0,-0.0,0.0,0.0,0.0,0.0,962.7694499999998,-23.049450000000004,-1033.0,1262.1861640624948,171.63633593750484,-0.0,0.0,0.0,0.0,0.0,-1193.7084999999997,-21.114,-219.0,126.22120000000001,0.0,-0.0,0.0,0.0,0.0,0.0,9.573849999999995,-10.79505,-125.0
t55,124.42686406249469,0.0,-0.0,0.0,0.0,0.0,0.0,206.4673359375052,-22.894200000000005,-308.0,130.40200000000002,0.0,-0.0,0.0,0.0,0.0,0.0,887.6474499999999,-23.049450000000004,-995.0,1304.9751640624947,20.02027187501032,-0.0,0.0,0.0,0.0,0.0,-1092.8814359375049,-21.114,-211.0,132.0284,0.0,-0.0,0.0,0.0,0.0,0.0,-1.233350000000022,-10.79505,-120.0
t56,131.7927359375053,0.0,-0.0,0.0,0.0,0.0,0.0,193.10146406249464,-22.894200000000005,-302.0,110.89760000000001,0.0,-0.0,0.0,0.0,0.0,0.0,889.1518500000001,-23.049450000000004,-977.0,1284.5723640624947,0.0,-0.0,0.0,0.0,0.0,0.0,-1055.4583640624946,-21.114,-208.0,155.59,0.0,-0.0,0.0,0.0,0.0,0.0,-26.794949999999986,-10.79505,-118.0
t57,162.10980000000004,0.0,-0.0,0.0,0.0,0.0,0.0,161.78440000000006,-22.894200000000005,-301.0,148.54460000000003,0.0,-0.0,0.0,0.0,0.0,0.0,848.5048499999999,-23.049450000000004,-974.0,1349.153864062495,0.0,-190.890364062495,0.0,0.0,0.0,0.0,-930.1495,-21.114,-207.0,208.93479999999997,0.0,-0.0,0.0,0.0,0.0,0.0,-80.13974999999995,-10.79505,-118.0
t58,185.7906,0.0,-0.0,0.0,0.0,0.0,0.0,162.10360000000003,-22.894200000000005,-325.0,176.44680000000002,0.0,-0.0,0.0,0.0,0.0,0.0,894.6026499999999,-23.049450000000004,-1048.0,1395.0223640624947,0.0,-207.15386406249482,0.0,0.0,0.0,0.0,-944.7545,-21.114,-222.0,249.74679999999998,0.0,-0.0,0.0,0.0,0.0,0.0,-111.95174999999996,-10.79505,-127.0
t59,194.03160000000003,0.0,-0.0,0.0,0.0,0.0,0.0,156.86259999999996,-22.894200000000005,-328.0,188.10060000000001,0.0,-0.0,0.0,0.0,0.0,0.0,893.9488499999999,-23.049450000000004,-1059.0,1416.1796640624948,0.0,-248.73716406249486,0.0,0.0,0.0,0.0,-921.3285,-21.114,-225.0,268.278,0.0,-0.0,0.0,0.0,0.0,0.0,-129.48295,-10.79505,-128.0
t60,195.94889999999998,0.0,-0.0,0.0,0.0,0.0,0.0,162.94530000000006,-22.894200000000005,-336.0,191.01590000000002,0.0,-0.0,0.0,0.0,0.0,0.0,916.0335500000001,-23.049450000000004,-1084.0,1422.275164062495,0.0,-220.79366406249477,0.0,0.0,0.0,0.0,-950.3675000000001,-21.114,-230.0,270.4064,0.0,-0.0,0.0,0.0,0.0,0.0,-128.61135000000002,-10.79505,-131.0
t61,191.32940000000002,0.0,-0.0,0.0,0.0,0.0,0.0,190.56480000000005,-22.894200000000005,-359.0,187.89500000000004,0.0,-0.0,0.0,0.0,0.0,0.0,992.1544500000001,-23.049450000000004,-1157.0,1415.6780640624947,0.0,-78.09536406249487,0.0,0.0,0.0,0.0,-1071.4687000000001,-21.114,-245.0,261.0456,0.0,-0.0,0.0,0.0,0.0,0.0,-111.25054999999995,-10.79505,-139.0
t62,182.6982,0.0,-0.0,0.0,0.0,0.0,0.0,217.19599999999997,-22.894200000000005,-377.0,178.29680000000002,0.0,-0.0,0.0,0.0,0.0,0.0,1059.7526500000001,-23.049450000000004,-1215.0,1398.4882640624946,69.79303593750508,-0.0,0.0,0.0,0.0,0.0,-1191.1673,-21.114,-256.0,242.57639999999998,0.0,-0.0,0.0,0.0,0.0,0.0,-85.78134999999997,-10.79505,-146.0
t63,170.3457,0.0,-0.0,0.0,0.0,0.0,0.0,231.54850000000016,-22.894200000000005,-379.0,162.4949,0.0,-0.0,0.0,0.0,0.0,0.0,1080.55455,-23.049450000000004,-1220.0,1372.0273640624946,163.82513593750517,-0.0,0.0,0.0,0.0,0.0,-1256.7385,-21.114,-258.0,213.1596,0.0,-0.0,0.0,0.0,0.0,0.0,-55.36454999999996,-10.79505,-147.0
t64,150.12740000000002,0.0,-0.0,0.0,0.0,0.0,0.0,257.7668,-22.894200000000005,-385.0,137.90740000000002,0.0,-0.0,0.0,0.0,0.0,0.0,1124.1420500000002,-23.049450000000004,-1239.0,1331.7131640624948,319.957535937505,-0.0,0.0,0.0,0.0,0.0,-1368.5567,-21.114,-262.0,173.14719999999997,0.0,-0.0,0.0,0.0,0.0,0.0,-13.352150000000007,-10.79505,-149.0
t65,121.15740000000001,0.0,-0.0,0.0,0.0,0.0,0.0,286.7368,-22.894200000000005,-385.0,104.64980000000001,0.0,-0.0,0.0,0.0,0.0,0.0,1160.39965,-23.049450000000004,-1242.0,1275.267664062495,495.13863593750517,-0.0,0.0,0.0,0.0,0.0,-1485.2923000000003,-21.114,-264.0,122.63919999999999,0.0,-0.0,0.0,0.0,0.0,0.0,38.155849999999994,-10.79505,-150.0
t66,89.3597,0.0,-0.0,0.0,0.0,0.0,0.0,312.5345000000001,-22.894200000000005,-379.0,66.70970000000001,0.0,-0.0,0.0,0.0,0.0,0.0,1177.33975,-23.049450000000004,-1221.0,1212.859264062495,648.3584359375052,-0.0,0.0,0.0,0.0,0.0,-1581.1037000000003,-21.114,-259.0,67.5656,0.0,-0.0,0.0,0.0,0.0,0.0,91.22944999999999,-10.79505,-148.0
t67,82.96500000000002,0.0,-0.0,0.0,0.0,0.0,0.0,318.92920000000004,-22.894200000000005,-379.0,80.813,0.0,-0.0,0.0,0.0,0.0,0.0,1164.2364499999996,-23.049450000000004,-1222.0,1200.047664062495,669.7374359375048,-0.0,0.0,0.0,0.0,0.0,-1588.6711,-21.114,-260.0,53.2896,0.0,-0.0,0.0,0.0,0.0,0.0,105.50545,-10.79505,-148.0
t68,81.64500000000001,0.0,-0.0,0.0,0.0,0.0,0.0,319.2492000000001,-22.894200000000005,-378.0,61.03360000000001,0.0,-0.0,0.0,0.0,0.0,0.0,1181.01585,-23.049450000000004,-1219.0,1204.4221640624949,674.8011359375053,-0.0,0.0,0.0,0.0,0.0,-1599.1093000000003,-21.114,-259.0,59.9508,0.0,-0.0,0.0,0.0,0.0,0.0,98.84424999999999,-10.79505,-148.0
t69,82.49,0.0,-0.0,0.0,0.0,0.0,0.0,311.4042,-22.894200000000005,-371.0,62.692800000000005,0.0,-0.0,0.0,0.0,0.0,0.0,1157.3566500000002,-23.049450000000004,-1197.0,1208.1731640624948,628.1051359375048,-0.0,0.0,0.0,0.0,0.0,-1560.1643000000001,-21.114,-255.0,64.39160000000001,0.0,-0.0,0.0,0.0,0.0,0.0,91.40344999999999,-10.79505,-145.0
t70,83.166,0.0,-0.0,0.0,0.0,0.0,0.0,316.7282,-22.894200000000005,-377.0,66.135,0.0,-0.0,0.0,0.0,0.0,0.0,1170.9144499999998,-23.049450000000004,-1214.0,1211.586164062495,638.0091359375048,-0.0,0.0,0.0,0.0,0.0,-1571.4813,-21.114,-257.0,73.9564,0.0,-0.0,0.0,0.0,0.0,0.0,83.83865000000002,-10.79505,-147.0
t71,86.876,0.0,-0.0,0.0,0.0,0.0,0.0,342.0181999999999,-22.894200000000005,-406.0,71.6252,0.0,-0.0,0.0,0.0,0.0,0.0,1251.42425,-23.049450000000004,-1300.0,1218.6281640624948,749.1277359375046,-0.0,0.0,0.0,0.0,0.0,-1673.6419,-21.114,-273.0,86.5956,0.0,-0.0,0.0,0.0,0.0,0.0,80.19945,-10.79505,-156.0
t72,90.908,0.0,-0.0,0.0,0.0,0.0,0.0,345.9862000000001,-22.894200000000005,-414.0,78.20519999999998,0.0,-0.0,0.0,0.0,0.0,0.0,1269.8442499999999,-23.049450000000004,-1325.0,1222.1776640624948,771.5254359375051,-0.0,0.0,0.0,0.0,0.0,-1694.5891,-21.114,-278.0,91.0364,0.0,-0.0,0.0,0.0,0.0,0.0,78.75865000000002,-10.79505,-159.0
t73,96.179,0.0,-0.0,0.0,0.0,0.0,0.0,331.7152,-22.894200000000005,-405.0,72.55120000000001,0.0,-0.0,0.0,0.0,0.0,0.0,1246.4982499999996,-23.049450000000004,-1296.0,1236.2006640624948,712.1058359375046,-0.0,0.0,0.0,0.0,0.0,-1655.1924999999999,-21.114,-272.0,88.816,0.0,-0.0,0.0,0.0,0.0,0.0,76.97904999999999,-10.79505,-155.0
t74,100.404,0.0,-0.0,0.0,0.0,0.0,0.0,319.4902000000001,-22.894200000000005,-397.0,71.0374,0.0,-0.0,0.0,0.0,0.0,0.0,1223.0120499999998,-23.049450000000004,-1271.0,1228.6631640624948,679.372935937505,-0.0,0.0,0.0,0.0,0.0,-1620.9221,-21.114,-266.0,84.37519999999999,0.0,-0.0,0.0,0.0,0.0,0.0,78.41985000000001,-10.79505,-152.0
t75,101.92499999999998,0.0,-0.0,0.0,0.0,0.0,0.0,308.9692,-22.894200000000005,-388.0,67.47560000000001,0.0,-0.0,0.0,0.0,0.0,0.0,1197.57385,-23.049450000000004,-1242.0,1228.1246640624947,641.1010359375049,-0.0,0.0,0.0,0.0,0.0,-1588.1116999999997,-21.114,-260.0,78.2264,0.0,-0.0,0.0,0.0,0.0,0.0,81.56865000000002,-10.79505,-149.0
t76,105.16099999999999,0.0,-0.0,0.0,0.0,0.0,0.0,291.7331999999999,-22.894200000000005,-374.0,65.17280000000001,0.0,-0.0,0.0,0.0,0.0,0.0,1157.87665,-23.049450000000004,-1200.0,1222.9576640624948,578.5552359375048,-0.0,0.0,0.0,0.0,0.0,-1528.3989,-21.114,-252.0,76.006,0.0,-0.0,0.0,0.0,0.0,0.0,78.78905000000003,-10.79505,-144.0
t77,97.19300000000001,0.0,-0.0,0.0,0.0,0.0,0.0,282.7012,-22.894200000000005,-357.0,67.4588,0.0,-0.0,0.0,0.0,0.0,0.0,1100.59065,-23.049450000000004,-1145.0,1250.119164062495,463.12253593750506,-0.0,0.0,0.0,0.0,0.0,-1451.1276999999998,-21.114,-241.0,80.9592,0.0,-0.0,0.0,0.0,0.0,0.0,67.83585000000004,-10.79505,-138.0
t78,101.249,0.0,-0.0,0.0,0.0,0.0,0.0,263.64520000000005,-22.894200000000005,-342.0,73.58840000000001,0.0,-0.0,0.0,0.0,0.0,0.0,1050.4610500000001,-23.049450000000004,-1101.0,1230.8571640624948,389.4633359375052,-0.0,0.0,0.0,0.0,0.0,-1367.2065,-21.114,-232.0,90.6948,0.0,-0.0,0.0,0.0,0.0,0.0,53.10025000000002,-10.79505,-133.0
t79,106.82600000000001,0.0,-0.0,0.0,0.0,0.0,0.0,242.06820000000008,-22.894200000000005,-326.0,79.85079999999999,0.0,-0.0,0.0,0.0,0.0,0.0,995.19865,-23.049450000000004,-1052.0,1241.298664062495,278.13003593750517,-0.0,0.0,0.0,0.0,0.0,-1275.3147000000001,-21.114,-223.0,99.74719999999999,0.0,-0.0,0.0,0.0,0.0,0.0,38.04785000000005,-10.79505,-127.0
t80,119.728,0.0,-0.0,0.0,0.0,0.0,0.0,221.1662000000001,-22.894200000000005,-318.0,93.04120000000002,0.0,-0.0,0.0,0.0,0.0,0.0,957.0082499999999,-23.049450000000004,-1027.0,1268.511364062495,161.76093593750508,-0.0,0.0,0.0,0.0,0.0,-1191.1583,-21.114,-218.0,121.8112,0.0,-0.0,0.0,0.0,0.0,0.0,12.983850000000018,-10.79505,-124.0
t81,150.7519,0.0,-0.0,0.0,0.0,0.0,0.0,187.1423000000001,-22.894200000000005,-315.0,129.9153,0.0,-0.0,0.0,0.0,0.0,0.0,910.1341499999997,-23.049450000000004,-1016.9999999999999,1328.7519640624946,0.0,-32.818864062494974,0.0,0.0,0.0,0.0,-1058.8191,-21.114,-216.0,172.2524,0.0,-0.0,0.0,0.0,0.0,0.0,-38.45734999999995,-10.79505,-123.0
t82,181.4199,0.0,-0.0,0.0,0.0,0.0,0.0,158.47429999999997,-22.894200000000005,-317.0,165.66430000000003,0.0,-0.0,0.0,0.0,0.0,0.0,881.3851499999997,-23.049450000000004,-1024.0,1387.9951640624947,0.0,-193.83146406249512,0.0,0.0,0.0,0.0,-955.0496999999997,-21.114,-218.0,219.60479999999998,0.0,-0.0,0.0,0.0,0.0,0.0,-84.80975,-10.79505,-124.0
t83,196.7439,0.0,-0.0,0.0,0.0,0.0,0.0,133.15030000000004,-22.894200000000005,-307.0,187.9287,0.0,-0.0,0.0,0.0,0.0,0.0,831.1207499999999,-23.049450000000004,-996.0,1419.5443640624949,0.0,-339.00426406249494,0.0,0.0,0.0,0.0,-846.4261,-21.114,-213.0,249.64,0.0,-0.0,0.0,0.0,0.0,0.0,-117.84494999999998,-10.79505,-121.0
t84,202.55970000000002,0.0,-0.0,0.0,0.0,0.0,0.0,137.33450000000013,-22.894200000000005,-317.0,195.36950000000002,0.0,-0.0,0.0,0.0,0.0,0.0,857.6799500000001,-23.049450000000004,-1030.0,1430.4414640624948,0.0,-317.8307640624945,0.0,0.0,0.0,0.0,-871.4967000000001,-21.114,-220.0,259.31280000000004,0.0,-0.0,0.0,0.0,0.0,0.0,-123.51775,-10.79505,-125.0
t85,201.40740000000002,0.0,-0.0,0.0,0.0,0.0,0.0,159.48680000000004,-22.894200000000005,-338.0,196.7386,0.0,-0.0,0.0,0.0,0.0,0.0,925.31085,-23.049450000000004,-1099.0,1427.4505640624948,0.0,-202.039864062495,0.0,0.0,0.0,0.0,-969.2966999999998,-21.114,-235.0,259.296,0.0,-0.0,0.0,0.0,0.0,0.0,-115.50094999999996,-10.79505,-133.0
t86,195.22110000000004,0.0,-0.0,0.0,0.0,0.0,0.0,182.67309999999998,-22.894200000000005,-355.0,189.28850000000003,0.0,-0.0,0.0,0.0,0.0,0.0,986.7609500000001,-23.049450000000004,-1153.0,1413.6790640624947,0.0,-74.42196406249481,0.0,0.0,0.0,0.0,-1072.1431,-21.114,-246.0,247.086,0.0,-0.0,0.0,0.0,0.0,0.0,-97.29094999999998,-10.79505,-139.0
t87,184.749,0.0,-0.0,0.0,0.0,0.0,0.0,205.14520000000024,-22.894200000000005,-367.0,176.6568,0.0,-0.0,0.0,0.0,0.0,0.0,1036.3926499999998,-23.049450000000004,-1190.0,1390.9303640624948,53.2013359375052,-0.0,0.0,0.0,0.0,0.0,-1169.0177,-21.114,-254.0,227.3152,0.0,-0.0,0.0,0.0,0.0,0.0,-72.52015,-10.79505,-144.0
t88,166.56220000000002,0.0,-0.0,0.0,0.0,0.0,0.0,232.33200000000002,-22.894200000000005,-376.0,164.313,0.0,-0.0,0.0,0.0,0.0,0.0,1077.7364499999999,-23.049450000000004,-1219.0,1354.9757640624948,198.62133593750505,-0.0,0.0,0.0,0.0,0.0,-1272.4831000000001,-21.114,-260.0,195.3804,0.0,-0.0,0.0,0.0,0.0,0.0,-37.58535000000002,-10.79505,-147.0
t89,142.8296,0.0,-0.0,0.0,0.0,0.0,0.0,256.06460000000004,-22.894200000000005,-376.0,129.0968,0.0,-0.0,0.0,0.0,0.0,0.0,1115.95265,-23.049450000000004,-1222.0,1311.5031640624948,350.260335937505,-0.0,0.0,0.0,0.0,0.0,-1379.6494999999998,-21.114,-261.0,151.16279999999998,0.0,-0.0,0.0,0.0,0.0,0.0,7.632250000000007,-10.79505,-148.0
t90,110.4933,0.0,-0.0,0.0,0.0,0.0,0.0,285.4009000000001,-22.894200000000005,-373.0,88.9353,0.0,-0.0,0.0,0.0,0.0,0.0,1144.1141499999999,-23.049450000000004,-1210.0,1247.6225640624948,530.9171359375049,-0.0,0.0,0.0,0.0,0.0,-1498.4256999999998,-21.114,-259.0,88.8844,0.0,-0.0,0.0,0.0,0.0,0.0,68.91065000000002,-10.79505,-147.0
t91,91.78500000000001,0.0,-0.0,0.0,0.0,0.0,0.0,293.10920000000004,-22.894200000000005,-362.0,65.91080000000001,0.0,-0.0,0.0,0.0,0.0,0.0,1135.1386499999999,-23.049450000000004,-1178.0,1222.4211640624949,570.3937359375043,-0.0,0.0,0.0,0.0,0.0,-1519.7008999999996,-21.114,-252.0,62.342,0.0,-0.0,0.0,0.0,0.0,0.0,91.45304999999998,-10.79505,-143.0
t92,85.025,0.0,-0.0,0.0,0.0,0.0,0.0,291.8692,-22.894200000000005,-354.0,90.90580000000001,0.0,-0.0,0.0,0.0,0.0,0.0,1083.1436499999998,-23.049450000000004,-1151.0,1252.9991640624949,484.38793593750495,-0.0,0.0,0.0,0.0,0.0,-1469.2731,-21.114,-247.0,56.534800000000004,0.0,-0.0,0.0,0.0,0.0,0.0,94.26025000000004,-10.79505,-140.0
t93,82.152,0.0,-0.0,0.0,0.0,0.0,0.0,285.74219999999997,-22.894200000000005,-345.0,55.302400000000006,0.0,-0.0,0.0,0.0,0.0,0.0,1090.74705,-23.049450000000004,-1123.0,1211.8586640624947,516.2968359375053,-0.0,0.0,0.0,0.0,0.0,-1466.0414999999998,-21.114,-241.0,58.2428,0.0,-0.0,0.0,0.0,0.0,0.0,89.55225,-10.79505,-137.0
t94,93.669,0.0,-0.0,0.0,0.0,0.0,0.0,288.2252,-22.894200000000005,-359.0,59.7812,0.0,-0.0,0.0,0.0,0.0,0.0,1127.2682499999999,-23.049450000000004,-1164.0,1218.4196640624948,553.0540359375044,-0.0,0.0,0.0,0.0,0.0,-1501.3596999999997,-21.114,-249.0,65.92880000000001,0.0,-0.0,0.0,0.0,0.0,0.0,85.86624999999998,-10.79505,-141.0
t95,99.38999999999999,0.0,-0.0,0.0,0.0,0.0,0.0,300.50420000000014,-22.894200000000005,-377.0,68.231,0.0,-0.0,0.0,0.0,0.0,0.0,1170.8184499999998,-23.049450000000004,-1216.0,1232.9121640624949,602.3879359375052,-0.0,0.0,0.0,0.0,0.0,-1556.1861000000001,-21.114,-258.0,72.9316,0.0,-0.0,0.0,0.0,0.0,0.0,84.86344999999999,-10.79505,-147.0
t96,107.671,0.0,-0.0,0.0,0.0,0.0,0.0,295.2232,-22.894200000000005,-380.0,74.37560000000002,0.0,-0.0,0.0,0.0,0.0,0.0,1173.67385,-23.049450000000004,-1225.0,1241.890664062495,587.3722359375051,-0.0,0.0,0.0,0.0,0.0,-1549.1489000000001,-21.114,-259.0,77.54320000000001,0.0,-0.0,0.0,0.0,0.0,0.0,80.25185000000002,-10.79505,-147.0
t97,110.87400000000001,0.0,-0.0,0.0,0.0,0.0,0.0,293.02020000000005,-22.894200000000005,-381.0,77.69820000000003,0.0,-0.0,0.0,0.0,0.0,0.0,1173.35125,-23.049450000000004,-1228.0,1246.0961640624948,576.3215359375047,-0.0,0.0,0.0,0.0,0.0,-1541.3037,-21.114,-260.0,83.86280000000001,0.0,-0.0,0.0,0.0,0.0,0.0,74.93225000000001,-10.79505,-148.0
t98,111.389,0.0,-0.0,0.0,0.0,0.0,0.0,292.5052,-22.894200000000005,-381.0,82.2876,0.0,-0.0,0.0,0.0,0.0,0.0,1166.7618499999999,-23.049450000000004,-1226.0,1249.837164062495,553.2281359375053,-0.0,0.0,0.0,0.0,0.0,-1522.9513000000002,-21.114,-259.0,94.11080000000001,0.0,-0.0,0.0,0.0,0.0,0.0,63.68425,-10.79505,-147.0
t99,107.333,0.0,-0.0,0.0,0.0,0.0,0.0,290.5612000000001,-22.894200000000005,-375.0,95.60539999999997,0.0,-0.0,0.0,0.0,0.0,0.0,1134.4440499999998,-23.049450000000004,-1207.0,1260.1051640624946,495.6955359375053,-0.0,0.0,0.0,0.0,0.0,-1479.6866999999997,-21.114,-255.0,101.11359999999999,0.0,-0.0,0.0,0.0,0.0,0.0,54.68145000000002,-10.79505,-145.0
t100,107.502,0.0,-0.0,0.0,0.0,0.0,0.0,279.3922000000001,-22.894200000000005,-364.0,82.4012,0.0,-0.0,0.0,0.0,0.0,0.0,1114.64825,-23.049450000000004,-1174.0,1247.5376640624947,465.9318359375051,-0.0,0.0,0.0,0.0,0.0,-1444.3555,-21.114,-248.0,102.48,0.0,-0.0,0.0,0.0,0.0,0.0,50.31504999999997,-10.79505,-142.0
t101,109.192,0.0,-0.0,0.0,0.0,0.0,0.0,250.70220000000003,-22.894200000000005,-337.0,79.60440000000001,0.0,-0.0,0.0,0.0,0.0,0.0,1033.44505,-23.049450000000004,-1090.0,1243.2306640624947,338.9572359375052,-0.0,0.0,0.0,0.0,0.0,-1329.0739,-21.114,-232.0,97.8684,0.0,-0.0,0.0,0.0,0.0,0.0,44.926650000000066,-10.79505,-132.0
t102,109.53,0.0,-0.0,0.0,0.0,0.0,0.0,236.3642,-22.894200000000005,-323.0,77.69460000000002,0.0,-0.0,0.0,0.0,0.0,0.0,991.35485,-23.049450000000004,-1046.0,1244.415664062495,271.10163593750514,-0.0,0.0,0.0,0.0,0.0,-1271.4032999999997,-21.114,-223.0,94.11080000000001,0.0,-0.0,0.0,0.0,0.0,0.0,43.684250000000034,-10.79505,-127.0
t103,102.601,0.0,-0.0,0.0,0.0,0.0,0.0,231.2932000000001,-22.894200000000005,-311.0,75.759,0.0,-0.0,0.0,0.0,0.0,0.0,957.29045,-23.049450000000004,-1010.0,1235.6021640624947,232.1709359375051,-0.0,0.0,0.0,0.0,0.0,-1230.6591,-21.114,-216.0,91.71960000000001,0.0,-0.0,0.0,0.0,0.0,0.0,42.07545000000002,-10.79505,-123.0
t104,105.84,0.0,-0.0,0.0,0.0,0.0,0.0,220.0542000000001,-22.894200000000005,-303.0,86.978,0.0,-0.0,0.0,0.0,0.0,0.0,921.0714499999999,-23.049450000000004,-985.0,1251.579264062495,141.18183593750499,-0.0,0.0,0.0,0.0,0.0,-1160.6471000000001,-21.114,-211.0,111.2736,0.0,-0.0,0.0,0.0,0.0,0.0,19.521449999999994,-10.79505,-120.0
t105,124.12660000000001,0.0,-0.0,0.0,0.0,0.0,0.0,198.76760000000004,-22.894200000000005,-300.0,119.67160000000001,0.0,-0.0,0.0,0.0,0.0,0.0,879.37785,-23.049450000000004,-976.0,1297.414164062495,0.0,-20.99926406249486,0.0,0.0,0.0,0.0,-1045.3009,-21.114,-210.0,162.6396,0.0,-0.0,0.0,0.0,0.0,0.0,-32.84454999999997,-10.79505,-119.0
t106,151.25130000000004,0.0,-0.0,0.0,0.0,0.0,0.0,175.64289999999983,-22.894200000000005,-304.0,151.95510000000002,0.0,-0.0,0.0,0.0,0.0,0.0,864.09435,-23.049450000000004,-993.0,1344.4660640624948,0.0,-148.66576406249487,0.0,0.0,0.0,0.0,-960.6862999999998,-21.114,-214.0,210.846,0.0,-0.0,0.0,0.0,0.0,0.0,-79.05095000000001,-10.79505,-121.0
t107,164.853,0.0,-0.0,0.0,0.0,0.0,0.0,159.04120000000012,-22.894200000000005,-301.0,171.2246,0.0,-0.0,0.0,0.0,0.0,0.0,836.82485,-23.049450000000004,-985.0,1370.248764062495,0.0,-250.19846406249496,0.0,0.0,0.0,0.0,-885.9363,-21.114,-213.0,241.7248,0.0,-0.0,0.0,0.0,0.0,0.0,-109.92975,-10.79505,-121.0
t108,176.19119999999998,0.0,-0.0,0.0,0.0,0.0,0.0,164.70300000000003,-22.894200000000005,-318.0,183.69860000000003,0.0,-0.0,0.0,0.0,0.0,0.0,877.35085,-23.049450000000004,-1038.0,1393.8497640624946,0.0,-224.8064640624949,0.0,0.0,0.0,0.0,-923.9293,-21.114,-224.0,255.91959999999997,0.0,-0.0,0.0,0.0,0.0,0.0,-118.12454999999997,-10.79505,-127.0
t109,180.6028,0.0,-0.0,0.0,0.0,0.0,0.0,185.2914000000001,-22.894200000000005,-343.0,187.2512,0.0,-0.0,0.0,0.0,0.0,0.0,951.7982500000002,-23.049450000000004,-1116.0,1399.2123640624948,0.0,-110.3624640624948,0.0,0.0,0.0,0.0,-1028.7359000000004,-21.114,-239.0,255.14879999999997,0.0,-0.0,0.0,0.0,0.0,0.0,-108.35374999999998,-10.79505,-136.0
t110,181.2871,0.0,-0.0,0.0,0.0,0.0,0.0,196.60709999999997,-22.894200000000005,-355.0,183.01590000000002,0.0,-0.0,0.0,0.0,0.0,0.0,996.0335499999999,-23.049450000000004,-1156.0,1400.2037640624949,0.0,-30.447264062494927,0.0,0.0,0.0,0.0,-1101.6425000000002,-21.114,-247.0,241.79319999999998,0.0,-0.0,0.0,0.0,0.0,0.0,-90.99814999999994,-10.79505,-140.0
t111,175.3355,0.0,-0.0,0.0,0.0,0.0,0.0,212.5587,-22.894200000000005,-365.0,171.8649,0.0,-0.0,0.0,0.0,0.0,0.0,1037.1845500000002,-23.049450000000004,-1186.0,1382.864964062495,79.33693593750493,-0.0,0.0,0.0,0.0,0.0,-1187.0878999999998,-21.114,-254.0,217.4504,0.0,-0.0,0.0,0.0,0.0,0.0,-62.65535,-10.79505,-144.0
