Resource,East_batteries_1,East_conventional_hydroelectric_1,East_landfill_gas_1,East_natural_gas_internal_combustion_engine_1,East_petroleum_liquids_with_gt_1,East_petroleum_liquids_with_ic_1,East_solar_photovoltaic_1,North_conventional_hydroelectric_1,North_landfill_gas_1,North_natural_gas_internal_combustion_engine_1,North_onshore_wind_turbine_1,North_petroleum_liquids_with_cc_1,North_petroleum_liquids_with_gt_1,North_petroleum_liquids_with_st_1,North_solar_photovoltaic_1,South_batteries_1,South_conventional_hydroelectric_1,South_natural_gas_fired_combined_cycle_1,South_natural_gas_steam_turbine_1,South_onshore_wind_turbine_1,South_petroleum_liquids_with_gt_1,South_petroleum_liquids_with_st_1,South_solar_photovoltaic_1,West_batteries_1,West_petroleum_liquids_with_gt_1,West_petroleum_liquids_with_ic_1,West_solar_photovoltaic_1,East_battery_moderate_0,East_naturalgas_ctavgcf_moderate_0,East_naturalgas_ccavgcf_moderate_0,East_microgrid_solar_moderate_0,East_microgrid_diesel_moderate_0,East_utilitypv_class1_moderate_1,East_landbasedwind_class3_moderate_1,North_battery_moderate_0,North_naturalgas_ctavgcf_moderate_0,North_naturalgas_ccavgcf_moderate_0,North_microgrid_solar_moderate_0,North_microgrid_diesel_moderate_0,North_utilitypv_class1_moderate_1,North_landbasedwind_class3_moderate_1,South_battery_moderate_0,South_naturalgas_ctavgcf_moderate_0,South_naturalgas_ccavgcf_moderate_0,South_microgrid_solar_moderate_0,South_microgrid_diesel_moderate_0,South_utilitypv_class1_moderate_1,South_landbasedwind_class3_moderate_1,West_battery_moderate_0,West_naturalgas_ctavgcf_moderate_0,West_naturalgas_ccavgcf_moderate_0,West_microgrid_solar_moderate_0,West_microgrid_diesel_moderate_0,West_utilitypv_class1_moderate_1,West_landbasedwind_class3_moderate_1,Total
t29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3812184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.303650000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.376516,0.0,0.0,0.0,0.0,0.0,0.0,78.65446680000001,0.0,0.0,0.0,0.0,0.0,0.0,111.62226600000001,0.0,0.0,0.0,0.0,0.0,0.0,115.68659760000001,460.0247148
t30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3902094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.003949999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.90898100000001,0.0,0.0,0.0,0.0,0.0,0.0,78.1453764,0.0,0.0,0.0,0.0,0.0,0.0,113.8755105,0.0,0.0,0.0,0.0,0.0,0.0,117.9047772,466.2288045
t31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4033962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.4535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.62326300000001,0.0,0.0,0.0,0.0,0.0,0.0,78.90901200000002,0.0,0.0,0.0,0.0,0.0,0.0,118.3819995,0.0,0.0,0.0,0.0,0.0,0.0,120.6348444,478.4060151000001
t32,0.0,0.0,0.0,0.0,0.0,0.0,4.2269688,0.0,0.0,0.0,0.41478479999999995,0.0,0.0,0.0,1.2354633000000002,0.0,0.0,0.0,0.0,46.078875,0.0,0.0,4.550644799999999,0.0,0.0,0.0,4.360635,0.0,0.0,0.0,0.0,0.0,5.033061900000001,116.831052,0.0,0.0,0.0,0.0,0.0,12.799987199999999,78.27264900000002,0.0,0.0,0.0,0.0,0.0,15.997186799999998,122.1951825,0.0,0.0,0.0,0.0,0.0,18.0433386,122.853024,552.8928537
t33,0.0,0.0,0.0,0.0,0.0,0.0,13.4181684,0.0,0.0,0.0,0.4489506,0.0,0.0,0.0,4.2720237,0.0,0.0,0.0,0.0,52.1478,0.0,0.0,13.564421999999999,0.0,0.0,0.0,13.891095,0.0,0.0,0.0,0.0,0.0,17.4034791,126.454419,0.0,0.0,0.0,0.0,0.0,38.153808,88.5817296,0.0,0.0,0.0,0.0,0.0,50.7817674,132.5947725,0.0,0.0,0.0,0.0,0.0,57.4782642,131.72574240000003,740.9164419
t34,0.0,0.0,0.0,0.0,0.0,0.0,21.0856932,0.0,0.0,0.0,0.4897098,0.0,0.0,0.0,7.2341586,0.0,0.0,0.0,0.0,59.34060000000001,0.0,0.0,21.3530256,0.0,0.0,0.0,21.803175,0.0,0.0,0.0,0.0,0.0,29.4706998,137.934927,0.0,0.0,0.0,0.0,0.0,60.0614784,100.79989920000001,0.0,0.0,0.0,0.0,0.0,79.79992019999999,142.9943625,0.0,0.0,0.0,0.0,0.0,90.21669299999999,138.8921688,911.4765111
t35,0.0,0.0,0.0,0.0,0.0,0.0,26.983789200000004,0.0,0.0,0.0,0.49630319999999994,0.0,0.0,0.0,9.020370600000001,0.0,0.0,0.0,0.0,60.014925000000005,0.0,0.0,26.166207599999996,0.0,0.0,0.0,27.332639999999998,0.0,0.0,0.0,0.0,0.0,36.7474158,139.792068,0.0,0.0,0.0,0.0,0.0,73.59992639999999,101.94535260000002,0.0,0.0,0.0,0.0,0.0,102.12157619999999,144.7276275,0.0,0.0,0.0,0.0,0.0,113.09639039999999,137.35650600000002,999.4010985000002
t36,0.0,0.0,0.0,0.0,0.0,0.0,29.490479999999998,0.0,0.0,0.0,0.4849146,0.0,0.0,0.0,10.0474425,0.0,0.0,0.0,0.0,58.291650000000004,0.0,0.0,28.7915796,0.0,0.0,0.0,30.299670000000003,0.0,0.0,0.0,0.0,0.0,40.9315275,136.584279,0.0,0.0,0.0,0.0,0.0,80.9845344,99.01808280000003,0.0,0.0,0.0,0.0,0.0,111.60827999999998,141.60775049999998,0.0,0.0,0.0,0.0,0.0,125.3733012,130.0194504,1023.5329425
t37,0.0,0.0,0.0,0.0,0.0,0.0,29.3430276,0.0,0.0,0.0,0.46153799999999995,0.0,0.0,0.0,10.270718999999998,0.0,0.0,0.0,0.0,55.59435,0.0,0.0,29.6229474,0.0,0.0,0.0,31.153814999999998,0.0,0.0,0.0,0.0,0.0,41.841117,129.99987,0.0,0.0,0.0,0.0,0.0,83.3229936,94.43626920000001,0.0,0.0,0.0,0.0,0.0,111.05023859999999,135.7146495,0.0,0.0,0.0,0.0,0.0,128.9075634,119.44044,1001.1595382999999
t38,0.0,0.0,0.0,0.0,0.0,0.0,27.032940000000004,0.0,0.0,0.0,0.4411584,0.0,0.0,0.0,9.1692216,0.0,0.0,0.0,0.0,52.822125,0.0,0.0,27.9602118,0.0,0.0,0.0,29.805165000000002,0.0,0.0,0.0,0.0,0.0,37.353808799999996,124.259616,0.0,0.0,0.0,0.0,0.0,78.6460752,89.72718300000001,0.0,0.0,0.0,0.0,0.0,102.30758999999999,130.16820149999998,0.0,0.0,0.0,0.0,0.0,123.3271494,107.15513760000002,940.1755833
