Zone,1,2,3,4,Total
t180,57.398564420013706,438.5045110792145,615.1474377378104,97.28108694280077,1208.3316001798394
t181,57.21929253979077,432.1891120859713,609.9473069540649,96.5779596668062,1195.9336712466331
t182,57.05729228171779,425.91617512722667,603.7974880478446,95.97815065127342,1182.7491061080625
t183,56.91601890517846,419.89036628868985,598.4353454483484,95.48509398510035,1170.726824627317
t184,56.856434709097016,416.24472584848337,595.3375655027858,95.30410327232092,1163.742829332687
t185,56.68950856233586,409.1763980807459,590.2059204299401,94.78610696370895,1150.8579340367307
t186,56.58246617208253,404.2991906482881,586.9526681200335,94.45457271001153,1142.2888976504157
t187,56.63108290426175,405.15953640024924,587.8345951442558,94.63848762069783,1144.2637020694644
t188,56.73176728989774,408.0834777716182,590.3954215516683,94.9605453302976,1150.171211943482
t189,56.79392079117334,409.8938704297382,591.1763211239216,95.1303861579739,1152.994498502807
t190,56.604530073189075,403.76731967089654,584.6580038011972,94.39184541159781,1139.4216989568806
t191,56.38703540392824,396.74444621822613,576.9165034005152,93.55240850518815,1123.6003935278577
t192,56.33439589838581,394.6740274452519,574.0749553016191,93.33395953113953,1118.4173381763962
t193,56.37373950032172,395.57153657160194,574.9389505721795,93.45169572540624,1120.3359223695093
t194,56.43524813602818,397.6477011778504,577.4362664225553,93.6752798534028,1125.1944955898366
t195,56.5099744165891,400.383023685265,581.0931993592108,93.95787050001434,1131.9440679610793
t196,56.63783366081259,404.9628361978864,586.8328807057923,94.43747754401932,1142.8710281085105
t197,56.79995724708046,410.7120803964874,594.1394173131864,95.05566402484746,1156.7071189816015
t198,56.97288741060513,416.90870720166964,601.9400907876,95.73201047811474,1171.5536958779894
t199,57.10476675011466,421.72284065442864,608.4296932102386,96.25738716372526,1183.514687778507
t200,57.19707013460436,425.6545270569622,613.0764251428711,96.62269249870356,1192.5507148331412
t201,57.32396841656101,430.80838304750154,617.0215554361444,96.97996710419841,1202.1338740044052
t202,57.29373282693907,430.3951603083262,616.1838673181495,96.78049304984413,1200.6532535032588
t203,57.357879098227144,432.16039780955356,615.6872959841061,96.92766378582009,1202.133236677707
t204,57.11754644275411,423.83211245348195,606.1599567670146,96.01147030298706,1183.1210859662378
t205,56.8250442388463,413.2594734890037,593.9153580252184,94.90489256983155,1158.9047683229
t206,56.63066220529524,405.1723999424391,584.0067881804268,94.18683350144194,1139.9966838296032
t207,56.3764430387358,395.2262047371095,573.2946238433173,93.31879485916936,1118.2160664783319
t208,56.05552309547726,384.0654329883234,561.4249327955379,92.26725012741393,1093.8131390067524
t209,55.77327882089555,374.8238749790963,551.3739790327128,91.38560102407577,1073.3567338567805
t210,55.616348641157714,369.626416213193,545.5918644917876,90.93267139980262,1061.767300745941
t211,55.63648059987468,369.3945953609401,545.0098267472337,90.99455790971983,1061.0354606177682
t212,55.694028881825275,370.46741871162436,546.5424932343288,91.17097765519563,1063.8749184829742
t213,55.819551468627324,373.3971360886726,549.429322029709,91.57621351885184,1070.2222231058608
t214,55.74513162541591,371.4217977652121,547.0070446861843,91.31053341502303,1065.4845074918353
t215,55.44563617472189,364.01927773782154,539.2017085041581,90.28738180149269,1048.9540042181943
t216,55.39906116403981,362.8872721923089,537.5082831590835,90.11573149409219,1045.9103480095243
t217,55.56477455704016,367.13050888220744,542.3075380323305,90.67796847731647,1055.6807899488945
t218,55.68610045147079,370.9403576477098,547.8742273703255,91.12015682488257,1065.6208422943887
t219,55.88682068690481,377.04499649760356,556.3224416321143,91.81767791932657,1081.0719367359493
t220,56.21738557400571,386.9769461718135,568.6207803425192,92.98286882696699,1104.7979809153055
t221,56.45885822279096,395.080263037937,579.3804980071188,93.87369293945325,1124.7933122073002
t222,56.68127125473704,402.7127245327363,588.9315993770747,94.70978958598496,1143.035384750533
t223,56.81674257309899,407.631972186658,595.5039110224789,95.2416462270825,1155.1942720093184
t224,56.90556619527151,411.1664695969117,599.4741005479538,95.58667270225138,1163.1328090423883
t225,56.98200680394578,413.73050834121386,601.2599678482792,95.6582545068418,1167.6307375002807
t226,56.76613885868804,407.5319988048217,595.2865290952002,94.640639005677,1154.2253057643868
t227,56.83108112344621,409.7907313237112,594.4086746322853,94.81924033402119,1155.849727413464
t228,56.77831093796701,408.1370665715828,590.5816646886226,94.63720705211044,1150.134249250283
t229,56.537233310813185,400.29180112223,581.6019227932196,93.7286813115817,1132.1596385378446
t230,56.331375701117985,392.95996697129874,573.1584094157198,92.95488190060836,1115.4046339887448
t231,56.249867382708295,389.0746065748642,567.6012149716494,92.68484435900122,1105.6105332882232
t232,55.97364079020647,380.03877705122954,557.8773002515358,91.82140461057257,1085.7111227035443
t233,55.70286296192858,371.63291764024905,548.0559510583739,90.97775916276055,1066.3694908233122
t234,55.416027150494116,363.37939258139113,539.1662342396544,90.13487438117275,1048.0965283527123
t235,55.41034828291905,362.4268890755827,537.4233545010325,90.14360353807733,1045.4041953976116
t236,55.49663266953433,363.9191365258858,539.143327493817,90.42556681543807,1048.9846635046752
t237,55.58271385089675,365.6229133626871,540.7825359759281,90.70551108663446,1052.6936742761463
t238,55.484882511419165,362.9942056926878,537.264629551552,90.37205047550226,1046.1157682311612
t239,55.11490868496404,354.3222849994685,527.4645519818542,89.14993229392338,1026.0516779602103
t240,54.99289822480835,351.48267417092836,523.7224802799777,88.74298078031539,1018.9410334560299
t241,55.16932235836281,355.50538044171947,528.3719808041357,89.30993080406593,1028.3566144082838
t242,55.327272347519404,359.8856408398971,534.9182551348335,89.85244299518374,1039.9836113174338
t243,55.57480453650168,366.95272080041536,544.9260849711818,90.70627108071558,1058.1598813888145
t244,55.98921499037173,378.69818125288396,559.930322118404,92.14426611376892,1086.7619844754286
t245,56.330536518550865,389.38099711110385,573.974505155511,93.37507567776429,1113.06111446293
t246,56.54351686431974,396.915121573041,584.3532952320153,94.17064739256205,1131.9825810619382
t247,56.72776123154805,403.4973386991606,592.8914990789423,94.85489322332346,1147.9714922329745
t248,56.892959733726656,409.6774636686042,599.7093547374743,95.43556513074314,1161.7153432705484
t249,57.03400097130355,415.2518523186312,603.9174547176473,95.81152253192367,1172.0148305395057
t250,56.92973469709012,413.29633813094983,601.0863649122575,95.33936192668006,1166.6517996669775
t251,56.942651590526665,414.01534794155606,599.7919323662943,95.29184774357915,1166.0417796419563
t252,56.951056952062565,413.81694162378807,597.6170314715345,95.24748025824114,1163.6325103056263
t253,56.70601436244614,405.6707799653159,588.4144723839743,94.3407709567506,1145.1320376684869
t254,56.455562415464414,396.9532016808571,578.0294734660148,93.4464094101689,1124.8846469725052
t255,56.267544774471936,389.8848354260256,569.0802705627588,92.80677902965529,1108.0394297929115
t256,56.01513139326319,381.27204118452414,559.0697247346045,91.98903106046227,1088.3459283728541
t257,55.74566446683618,372.7789627181637,548.830966646223,91.15111737003575,1068.5067112012587
t258,55.33976100463541,361.852532228219,537.3786706299694,89.92578977772507,1044.4967536405488
t259,55.36276295480827,361.76875577996907,537.3902869696543,90.02093980306354,1044.5427455074953
t260,55.815623955688295,372.4485053083212,548.8782119485975,91.51939575414694,1068.661736966754
t261,55.86253203096507,373.97839255243673,552.3212223538304,91.69632689505283,1073.8584738322852
t262,55.81677613688252,373.36721607207727,551.6857874362358,91.53163558689398,1072.4014152320897
t263,55.6178371695359,368.91814022665017,548.4607776316165,90.87965095714587,1063.8764059849484
t264,56.0306889306962,379.68612719981604,559.1953353243623,92.2509375461664,1087.163089001041
t265,56.09288779338692,382.205972781988,564.0035237421645,92.49856609215838,1094.8009504096979
t266,56.16478028020832,385.3388287676475,568.4899636489539,92.7655190218569,1102.7590917186667
t267,56.32507998170483,390.8434766804152,575.8457648888747,93.35044256835337,1116.3647641193481
t268,56.59715254403866,399.73909271765416,586.7990391662358,94.33228101672505,1137.4675654446537
t269,56.78636222411099,407.046523909702,596.920298251817,95.06265911768237,1155.8158435033124
t270,56.96449985020761,412.7754929438389,609.8843415266022,95.80654145219593,1175.4308757728447
t271,58.42982989016733,454.3979234444126,649.0663024372589,100.72937368606658,1262.6234294579053
t272,56.738101979025494,408.1748789108494,606.8907297087046,95.03406915660608,1166.8377797551857
t273,57.001510220380446,417.8152166928732,604.370832512923,95.69540741173886,1174.8829668379155
t274,56.950554181664714,415.6820369095744,601.167068703915,95.42234972577876,1169.222009520933
t275,56.95149235060137,416.0494182068238,599.2715766421763,95.355987507952,1167.6284747075536
t276,56.93273829021455,415.3938865689479,596.5293068157397,95.2491579540131,1164.1050896289153
t277,56.74998789584209,409.2047200864369,589.472372558624,94.56969331889486,1149.996773859798
t278,56.62110586885906,404.5181138991257,583.3857713025884,94.10897568128155,1138.6339667518546
t279,56.49599199950958,399.74476584549586,577.7366001255981,93.69376785348204,1127.6711258240855
t280,56.35243968721098,394.4091704281667,572.0531774260228,93.24766644431466,1116.0624539857151
t281,56.229159044259426,389.700820019135,567.1733761407494,92.89068446764371,1105.9940396717875
t282,56.06891473673341,384.04969227601185,562.3561430513321,92.4343015244908,1094.9090515885682
t283,56.07874761277549,383.63667045156063,561.7673181986719,92.45738556252483,1093.940121825533
t284,56.163884062484165,385.62422485063394,563.5680955017406,92.71220928805634,1098.068413702915
t285,56.20659117979551,386.5939920996084,564.1060038203165,92.83411450038705,1099.7407016001075
t286,56.09584130896463,383.375823725056,560.1256615798761,92.41968795706961,1092.0170145709662
t287,55.88023963089864,377.3011884338789,553.3049571181946,91.6288361281329,1078.115221311105
