Resource,East_batteries_1,East_conventional_hydroelectric_1,East_landfill_gas_1,East_natural_gas_internal_combustion_engine_1,East_petroleum_liquids_with_gt_1,East_petroleum_liquids_with_ic_1,East_solar_photovoltaic_1,North_conventional_hydroelectric_1,North_landfill_gas_1,North_natural_gas_internal_combustion_engine_1,North_onshore_wind_turbine_1,North_petroleum_liquids_with_cc_1,North_petroleum_liquids_with_gt_1,North_petroleum_liquids_with_st_1,North_solar_photovoltaic_1,South_batteries_1,South_conventional_hydroelectric_1,South_natural_gas_fired_combined_cycle_1,South_natural_gas_steam_turbine_1,South_onshore_wind_turbine_1,South_petroleum_liquids_with_gt_1,South_petroleum_liquids_with_st_1,South_solar_photovoltaic_1,West_batteries_1,West_petroleum_liquids_with_gt_1,West_petroleum_liquids_with_ic_1,West_solar_photovoltaic_1,East_battery_moderate_0,East_naturalgas_ctavgcf_moderate_0,East_naturalgas_ccavgcf_moderate_0,East_microgrid_solar_moderate_0,East_microgrid_diesel_moderate_0,East_utilitypv_class1_moderate_1,East_landbasedwind_class3_moderate_1,North_battery_moderate_0,North_naturalgas_ctavgcf_moderate_0,North_naturalgas_ccavgcf_moderate_0,North_microgrid_solar_moderate_0,North_microgrid_diesel_moderate_0,North_utilitypv_class1_moderate_1,North_landbasedwind_class3_moderate_1,South_battery_moderate_0,South_naturalgas_ctavgcf_moderate_0,South_naturalgas_ccavgcf_moderate_0,South_microgrid_solar_moderate_0,South_microgrid_diesel_moderate_0,South_utilitypv_class1_moderate_1,South_landbasedwind_class3_moderate_1,West_battery_moderate_0,West_naturalgas_ctavgcf_moderate_0,West_naturalgas_ccavgcf_moderate_0,West_microgrid_solar_moderate_0,West_microgrid_diesel_moderate_0,West_utilitypv_class1_moderate_1,West_landbasedwind_class3_moderate_1
t1615,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0
t1616,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0
t1617,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0
t1618,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0
t1619,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0
t1620,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0
t1621,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0
t1622,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0
t1623,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0
t1624,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0
t1625,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0
t1626,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0
t1627,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0
t1628,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0
t1629,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0
t1630,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0
t1631,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0
t1632,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0
t1633,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0
t1634,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0
t1635,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0
t1636,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0
t1637,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0
t1638,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0
t1639,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0
t1640,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0
t1641,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0
t1642,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0
t1643,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0
t1644,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0
t1645,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0
t1646,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0
t1647,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0
t1648,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0
t1649,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0
t1650,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0
t1651,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0
t1652,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0
t1653,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0
t1654,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0
t1655,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0
t1656,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0
t1657,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0
t1658,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0
t1659,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0
t1660,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0
t1661,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0
t1662,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0
t1663,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0
t1664,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0
t1665,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0
t1666,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0
t1667,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0
t1668,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0
t1669,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0
t1670,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0
t1671,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inf,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0,-Inf,0.0,0.0,0.0,0.0,0.0,0.0
