Resource,East_batteries_1,East_conventional_hydroelectric_1,East_landfill_gas_1,East_natural_gas_internal_combustion_engine_1,East_petroleum_liquids_with_gt_1,East_petroleum_liquids_with_ic_1,East_solar_photovoltaic_1,North_conventional_hydroelectric_1,North_landfill_gas_1,North_natural_gas_internal_combustion_engine_1,North_onshore_wind_turbine_1,North_petroleum_liquids_with_cc_1,North_petroleum_liquids_with_gt_1,North_petroleum_liquids_with_st_1,North_solar_photovoltaic_1,South_batteries_1,South_conventional_hydroelectric_1,South_natural_gas_fired_combined_cycle_1,South_natural_gas_steam_turbine_1,South_onshore_wind_turbine_1,South_petroleum_liquids_with_gt_1,South_petroleum_liquids_with_st_1,South_solar_photovoltaic_1,West_batteries_1,West_petroleum_liquids_with_gt_1,West_petroleum_liquids_with_ic_1,West_solar_photovoltaic_1,East_battery_moderate_0,East_naturalgas_ctavgcf_moderate_0,East_naturalgas_ccavgcf_moderate_0,East_microgrid_solar_moderate_0,East_microgrid_diesel_moderate_0,East_utilitypv_class1_moderate_1,East_landbasedwind_class3_moderate_1,North_battery_moderate_0,North_naturalgas_ctavgcf_moderate_0,North_naturalgas_ccavgcf_moderate_0,North_microgrid_solar_moderate_0,North_microgrid_diesel_moderate_0,North_utilitypv_class1_moderate_1,North_landbasedwind_class3_moderate_1,South_battery_moderate_0,South_naturalgas_ctavgcf_moderate_0,South_naturalgas_ccavgcf_moderate_0,South_microgrid_solar_moderate_0,South_microgrid_diesel_moderate_0,South_utilitypv_class1_moderate_1,South_landbasedwind_class3_moderate_1,West_battery_moderate_0,West_naturalgas_ctavgcf_moderate_0,West_naturalgas_ccavgcf_moderate_0,West_microgrid_solar_moderate_0,West_microgrid_diesel_moderate_0,West_utilitypv_class1_moderate_1,West_landbasedwind_class3_moderate_1,Total
t14,0.2724068270690857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.261270774054687e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0712046432995557e-9,0.0,0.0,0.0,297.2909959913495,0.0,0.0,0.0,0.0,0.0,0.0,4.783364641235156e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.160601247943095e-9,0.0,0.0,0.0,0.0,0.0,0.0,3.9115595884943345e-9,0.0,0.0,0.0,0.0,0.0,0.0,297.5634028356066
t15,0.2732211446632934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2674405186983192e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0743249847638434e-9,0.0,0.0,0.0,187.47655399341133,0.0,0.0,0.0,0.0,0.0,0.0,4.7166958149798934e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.170246790231804e-9,0.0,0.0,0.0,0.0,0.0,0.0,3.838144534808083e-9,0.0,0.0,0.0,0.0,0.0,0.0,187.7497751551415
t16,0.27599375243979535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2720408820272176e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0776828942398892e-9,0.0,0.0,0.0,89.31001523005082,0.0,0.0,0.0,0.0,0.0,0.0,4.775832902272864e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.190405446126985e-9,0.0,0.0,0.0,0.0,0.0,0.0,3.792892328409488e-9,0.0,0.0,0.0,0.0,0.0,0.0,89.58600899959949
t17,0.27426900494748896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2567646012760913e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0705240485013597e-9,0.0,0.0,0.0,25.662318372163043,0.0,0.0,0.0,0.0,0.0,0.0,4.941412912497391e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.205919033940968e-9,0.0,0.0,0.0,0.0,0.0,0.0,3.755972995932469e-9,0.0,0.0,0.0,0.0,0.0,0.0,25.936587394341128
t18,0.2720634765407402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.263733484628607e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0778943889675227e-9,0.0,0.0,0.0,17.631942610976076,0.0,0.0,0.0,0.0,0.0,0.0,5.093482100576173e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.299944702958949e-9,0.0,0.0,0.0,0.0,0.0,0.0,3.796993638465381e-9,0.0,0.0,0.0,0.0,0.0,0.0,17.90400610504886
t19,0.27154568917880123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2692128935060924e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.080577222308524e-9,0.0,0.0,0.0,14.55967796546808,0.0,0.0,0.0,0.0,0.0,0.0,5.07671329180074e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.2145895454659764e-9,0.0,0.0,0.0,0.0,0.0,0.0,3.800941696532957e-9,0.0,0.0,0.0,0.0,0.0,0.0,14.831223672088916
t20,0.27147509491787697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.273102329478559e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.082516914593427e-9,0.0,0.0,0.0,13.54434051913826,0.0,0.0,0.0,0.0,0.0,0.0,5.127387358931837e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.277949111198491e-9,0.0,0.0,0.0,0.0,0.0,0.0,3.851530003404513e-9,0.0,0.0,0.0,0.0,0.0,0.0,13.815815631668622
t21,0.27146076501474004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.277480169807871e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.085275633946876e-9,0.0,0.0,0.0,12.87049889787553,0.0,0.0,0.0,0.0,0.0,0.0,4.743881141996904e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.3638814674750495e-9,0.0,0.0,0.0,0.0,0.0,0.0,3.961231316135837e-9,0.0,0.0,0.0,0.0,0.0,0.0,13.141959680322019
t22,0.2714557277398241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.280693672573321e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0850722755527114e-9,0.0,0.0,0.0,11.412619451398184,0.0,0.0,0.0,0.0,0.0,0.0,5.016110034914063e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.299114466883653e-9,0.0,0.0,0.0,0.0,0.0,0.0,3.9122556286706005e-9,0.0,0.0,0.0,0.0,0.0,0.0,11.684075196731252
t23,0.2714543670047715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2844188021344634e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.085836650856216e-9,0.0,0.0,0.0,10.35963690756996,0.0,0.0,0.0,0.0,0.0,0.0,5.0281063390279575e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.261954901305685e-9,0.0,0.0,0.0,0.0,0.0,0.0,3.894333008800884e-9,0.0,0.0,0.0,0.0,0.0,0.0,10.631091292129382
t24,0.2714544701881064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.288131496782167e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0867914875098085e-9,0.0,0.0,0.0,10.021971630561097,0.0,0.0,0.0,0.0,0.0,0.0,4.917009692149055e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.270087011776268e-9,0.0,0.0,0.0,0.0,0.0,0.0,3.911380497120035e-9,0.0,0.0,0.0,0.0,0.0,0.0,10.293426118222603
t25,0.2714540785598706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2917721507753914e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.087566061402927e-9,0.0,0.0,0.0,9.89601644230915,0.0,0.0,0.0,0.0,0.0,0.0,4.823481696801414e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.280618454411279e-9,0.0,0.0,0.0,0.0,0.0,0.0,3.92281257678499e-9,0.0,0.0,0.0,0.0,0.0,0.0,10.167470538275271
t26,0.27145288636023807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2953984518134612e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0883107578641827e-9,0.0,0.0,0.0,9.84954330290792,0.0,0.0,0.0,0.0,0.0,0.0,4.723485747737449e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.289461638721604e-9,0.0,0.0,0.0,0.0,0.0,0.0,3.92989935109022e-9,0.0,0.0,0.0,0.0,0.0,0.0,10.120996206594711
t27,0.2714511285231621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2990275790685835e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0891057805719936e-9,0.0,0.0,0.0,9.8627805312261,0.0,0.0,0.0,0.0,0.0,0.0,4.599863868280556e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.298417851994565e-9,0.0,0.0,0.0,0.0,0.0,0.0,3.935372169451915e-9,0.0,0.0,0.0,0.0,0.0,0.0,10.134231676971048
t28,0.2714489034418447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3026712236375155e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08997537042064e-9,0.0,0.0,0.0,10.005171480200588,0.0,0.0,0.0,0.0,0.0,0.0,4.47259906771935e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.306154024953854e-9,0.0,0.0,0.0,0.0,0.0,0.0,3.943993978461499e-9,0.0,0.0,0.0,0.0,0.0,0.0,10.276620400757826
t29,0.27144438168751683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.306340691879416e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.090943938995389e-9,0.0,0.0,0.0,10.271032924746018,0.0,0.0,0.0,0.0,0.0,0.0,4.371331646445716e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.308361825798908e-9,0.0,0.0,0.0,0.0,0.0,0.0,3.951442401837504e-9,0.0,0.0,0.0,0.0,0.0,0.0,10.542477323461956
t30,0.2713925036900558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3100667242099067e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0920010450778003e-9,0.0,0.0,0.0,10.633758242004486,0.0,0.0,0.0,0.0,0.0,0.0,4.3467046227993486e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.294812664175398e-9,0.0,0.0,0.0,0.0,0.0,0.0,3.948035798001566e-9,0.0,0.0,0.0,0.0,0.0,0.0,10.905150762686164
t31,0.27112278560194875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3141584412462492e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.093201223701386e-9,0.0,0.0,0.0,10.938743973518383,0.0,0.0,0.0,0.0,0.0,0.0,4.492720945715292e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.247449432098872e-9,0.0,0.0,0.0,0.0,0.0,0.0,3.904690178268697e-9,0.0,0.0,0.0,0.0,0.0,0.0,11.209866776172552
t32,0.2686717538989817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.316647110133517e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09261013656773e-9,0.0,0.0,0.0,11.755208390433442,0.0,0.0,0.0,0.0,0.0,0.0,5.043150991346695e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.350763575944108e-9,0.0,0.0,0.0,0.0,0.0,0.0,3.953406758283556e-9,0.0,0.0,0.0,0.0,0.0,0.0,12.023880162089002
t33,0.2706884178598281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3385889821341627e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.101111475742634e-9,0.0,0.0,0.0,116.78959659322054,0.0,0.0,0.0,0.0,0.0,0.0,5.203183631263675e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.319440711321435e-9,0.0,0.0,0.0,0.0,0.0,0.0,3.892712829604985e-9,0.0,0.0,0.0,0.0,0.0,0.0,117.06028502893543
t34,0.2719444870549953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3411953755484343e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1013969373870227e-9,0.0,0.0,0.0,250.59912011202863,0.0,0.0,0.0,0.0,0.0,0.0,5.4463955496637204e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.3185062841034674e-9,0.0,0.0,0.0,0.0,0.0,0.0,3.857473644677288e-9,0.0,0.0,0.0,0.0,0.0,0.0,250.87106461714856
t35,0.2718183071771168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.343443801793211e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1015494105926473e-9,0.0,0.0,0.0,346.38668650806034,0.0,0.0,0.0,0.0,0.0,0.0,5.617692379365003e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.271918910352483e-9,0.0,0.0,0.0,0.0,0.0,0.0,3.813883718716675e-9,0.0,0.0,0.0,0.0,0.0,0.0,346.6585048333859
t36,0.27201008968293283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3462238258906863e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1026388781774705e-9,0.0,0.0,0.0,279.7118348385084,0.0,0.0,0.0,0.0,0.0,0.0,5.490638133142924e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.263890031623066e-9,0.0,0.0,0.0,0.0,0.0,0.0,3.83536616888499e-9,0.0,0.0,0.0,0.0,0.0,0.0,279.9838449462301
t37,0.2743446845628416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3491874673410258e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.10436320266262e-9,0.0,0.0,0.0,123.64676587988488,0.0,0.0,0.0,0.0,0.0,0.0,5.2053297326162065e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.286428001779402e-9,0.0,0.0,0.0,0.0,0.0,0.0,3.886329356563693e-9,0.0,0.0,0.0,0.0,0.0,0.0,123.92111058227935
t38,0.2726935789580076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3299294076217773e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.094099850925845e-9,0.0,0.0,0.0,11.174443493197622,0.0,0.0,0.0,0.0,0.0,0.0,5.158188287146792e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.275416665379217e-9,0.0,0.0,0.0,0.0,0.0,0.0,3.887337227842197e-9,0.0,0.0,0.0,0.0,0.0,0.0,11.4471370899006
t39,0.27138943729164827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.334660460413513e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.098579308667548e-9,0.0,0.0,0.0,10.049397954870082,0.0,0.0,0.0,0.0,0.0,0.0,5.298029730527787e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.294936010507726e-9,0.0,0.0,0.0,0.0,0.0,0.0,3.898175513825781e-9,0.0,0.0,0.0,0.0,0.0,0.0,10.320787410086112
t40,0.27139335165368234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3367064226684128e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0997459450423677e-9,0.0,0.0,0.0,8.690709717786154,0.0,0.0,0.0,0.0,0.0,0.0,5.077203588681291e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.3447826484299256e-9,0.0,0.0,0.0,0.0,0.0,0.0,3.9460269186470785e-9,0.0,0.0,0.0,0.0,0.0,0.0,8.962103087244301
t41,0.2714137175051132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3387823865429613e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.101022860999174e-9,0.0,0.0,0.0,8.038810967307995,0.0,0.0,0.0,0.0,0.0,0.0,4.694670179357423e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.384026777337789e-9,0.0,0.0,0.0,0.0,0.0,0.0,3.97841462301964e-9,0.0,0.0,0.0,0.0,0.0,0.0,8.310224702310025
t42,0.2714191807585102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3402195361455328e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1015372014979303e-9,0.0,0.0,0.0,7.792119852787465,0.0,0.0,0.0,0.0,0.0,0.0,4.5679198124389725e-9,0.0,0.0,0.0,0.0,0.0,0.0,4.40120217764234e-9,0.0,0.0,0.0,0.0,0.0,0.0,3.9710752282739825e-9,0.0,0.0,0.0,0.0,0.0,0.0,8.063539050927929
