Resource,East_batteries_1,East_conventional_hydroelectric_1,East_landfill_gas_1,East_natural_gas_internal_combustion_engine_1,East_petroleum_liquids_with_gt_1,East_petroleum_liquids_with_ic_1,East_solar_photovoltaic_1,North_conventional_hydroelectric_1,North_landfill_gas_1,North_natural_gas_internal_combustion_engine_1,North_onshore_wind_turbine_1,North_petroleum_liquids_with_cc_1,North_petroleum_liquids_with_gt_1,North_petroleum_liquids_with_st_1,North_solar_photovoltaic_1,South_batteries_1,South_conventional_hydroelectric_1,South_natural_gas_fired_combined_cycle_1,South_natural_gas_steam_turbine_1,South_onshore_wind_turbine_1,South_petroleum_liquids_with_gt_1,South_petroleum_liquids_with_st_1,South_solar_photovoltaic_1,West_batteries_1,West_petroleum_liquids_with_gt_1,West_petroleum_liquids_with_ic_1,West_solar_photovoltaic_1,East_battery_moderate_0,East_naturalgas_ctavgcf_moderate_0,East_naturalgas_ccavgcf_moderate_0,East_microgrid_solar_moderate_0,East_microgrid_diesel_moderate_0,East_utilitypv_class1_moderate_1,East_landbasedwind_class3_moderate_1,North_battery_moderate_0,North_naturalgas_ctavgcf_moderate_0,North_naturalgas_ccavgcf_moderate_0,North_microgrid_solar_moderate_0,North_microgrid_diesel_moderate_0,North_utilitypv_class1_moderate_1,North_landbasedwind_class3_moderate_1,South_battery_moderate_0,South_naturalgas_ctavgcf_moderate_0,South_naturalgas_ccavgcf_moderate_0,South_microgrid_solar_moderate_0,South_microgrid_diesel_moderate_0,South_utilitypv_class1_moderate_1,South_landbasedwind_class3_moderate_1,West_battery_moderate_0,West_naturalgas_ctavgcf_moderate_0,West_naturalgas_ccavgcf_moderate_0,West_microgrid_solar_moderate_0,West_microgrid_diesel_moderate_0,West_utilitypv_class1_moderate_1,West_landbasedwind_class3_moderate_1,Total
t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36023938919609944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.54839999930137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.46743129031198,0.0,0.0,0.0,0.0,0.0,0.0,65.83687820407347,0.0,0.0,0.0,0.0,0.0,0.0,104.51587979128473,0.0,0.0,0.0,0.0,0.0,0.0,124.21805795172165,447.9468866258893
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3614381891597599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.075874999311615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.80509329127983,0.0,0.0,0.0,0.0,0.0,0.0,62.67900468569811,0.0,0.0,0.0,0.0,0.0,0.0,106.42247129660765,0.0,0.0,0.0,0.0,0.0,0.0,123.53554114978657,443.8794236118436
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3662333890136867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.851099999312765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.15574129514927,0.0,0.0,0.0,0.0,0.0,0.0,62.391925274901126,0.0,0.0,0.0,0.0,0.0,0.0,108.32906280192928,0.0,0.0,0.0,0.0,0.0,0.0,122.85302434785055,445.94708710815667
t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3638357890861963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.65229999931759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.48041729321426,0.0,0.0,0.0,0.0,0.0,0.0,60.86083508431392,0.0,0.0,0.0,0.0,0.0,0.0,108.32906280192941,0.0,0.0,0.0,0.0,0.0,0.0,119.61106953865844,439.2975205065198
t23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35424538937842004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.82812499932124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.7791212854728,0.0,0.0,0.0,0.0,0.0,0.0,59.80821057841177,0.0,0.0,0.0,0.0,0.0,0.0,103.99590028983283,0.0,0.0,0.0,0.0,0.0,0.0,116.88100233091785,427.6466048733349
t24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3572423892868471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.82812499932103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.62327628789227,0.0,0.0,0.0,0.0,0.0,0.0,59.80821057844251,0.0,0.0,0.0,0.0,0.0,0.0,104.34255329080045,0.0,0.0,0.0,0.0,0.0,0.0,115.34533952656443,427.3047470723076
t25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36083878917710377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.60334999932192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.63626229079458,0.0,0.0,0.0,0.0,0.0,0.0,59.52113116766355,0.0,0.0,0.0,0.0,0.0,0.0,105.38251229370456,0.0,0.0,0.0,0.0,0.0,0.0,113.46841832124157,426.9725128619033
t26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3656339890308318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.6033499993219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.98691029466616,0.0,0.0,0.0,0.0,0.0,0.0,59.521131167626294,0.0,0.0,0.0,0.0,0.0,0.0,106.42247129660741,0.0,0.0,0.0,0.0,0.0,0.0,112.78590151930796,428.6853982665606
t27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3728267888114482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.67827499932156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0128823004723,0.0,0.0,0.0,0.0,0.0,0.0,59.61682430450278,0.0,0.0,0.0,0.0,0.0,0.0,108.67571580289733,0.0,0.0,0.0,0.0,0.0,0.0,113.2977891207581,433.6543133167636
t28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.378820788628724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.603349999321935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.70119230531219,0.0,0.0,0.0,0.0,0.0,0.0,59.52113116751451,0.0,0.0,0.0,0.0,0.0,0.0,110.06232780676866,0.0,0.0,0.0,0.0,0.0,0.0,114.32156432366199,437.588386391208
